ip_address,school_name,geo_school,district_code,district_type,hostname,phase2_match,asn,whois_org,is_hosting,strong_dns_match,ny_k12_domain,whois_match,fcc_match,score,confidence,distance_km
206.201.215.145,Sachem Central School District,Sachem Central School District,,public,206-201-215-145.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.147,Sachem Central School District,Sachem Central School District,,public,206-201-215-147.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.143,Sachem Central School District,Sachem Central School District,,public,206-201-215-143.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.154,Sachem Central School District,Sachem Central School District,,public,206-201-215-154.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.152,Sachem Central School District,Sachem Central School District,,public,206-201-215-152.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.156,Sachem Central School District,Sachem Central School District,,public,206-201-215-156.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.150,Sachem Central School District,Sachem Central School District,,public,206-201-215-150.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.153,Sachem Central School District,Sachem Central School District,,public,206-201-215-153.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.159,Sachem Central School District,Sachem Central School District,,public,206-201-215-159.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.155,Sachem Central School District,Sachem Central School District,,public,206-201-215-155.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.149,Sachem Central School District,Sachem Central School District,,public,206-201-215-149.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.151,Sachem Central School District,Sachem Central School District,,public,206-201-215-151.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.160,Sachem Central School District,Sachem Central School District,,public,206-201-215-160.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.158,Sachem Central School District,Sachem Central School District,,public,206-201-215-158.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.161,Sachem Central School District,Sachem Central School District,,public,206-201-215-161.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.163,Sachem Central School District,Sachem Central School District,,public,206-201-215-163.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.157,Sachem Central School District,Sachem Central School District,,public,206-201-215-157.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.167,Sachem Central School District,Sachem Central School District,,public,206-201-215-167.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.169,Sachem Central School District,Sachem Central School District,,public,206-201-215-169.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.162,Sachem Central School District,Sachem Central School District,,public,206-201-215-162.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.165,Sachem Central School District,Sachem Central School District,,public,206-201-215-165.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.166,Sachem Central School District,Sachem Central School District,,public,206-201-215-166.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.170,Sachem Central School District,Sachem Central School District,,public,206-201-215-170.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.164,Sachem Central School District,Sachem Central School District,,public,206-201-215-164.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.168,Sachem Central School District,Sachem Central School District,,public,206-201-215-168.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.173,Sachem Central School District,Sachem Central School District,,public,206-201-215-173.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.172,Sachem Central School District,Sachem Central School District,,public,206-201-215-172.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.175,Sachem Central School District,Sachem Central School District,,public,206-201-215-175.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.177,Sachem Central School District,Sachem Central School District,,public,206-201-215-177.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.178,Sachem Central School District,Sachem Central School District,,public,206-201-215-178.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.179,Sachem Central School District,Sachem Central School District,,public,206-201-215-179.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.174,Sachem Central School District,Sachem Central School District,,public,206-201-215-174.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.171,Sachem Central School District,Sachem Central School District,,public,206-201-215-171.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.176,Sachem Central School District,Sachem Central School District,,public,206-201-215-176.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.184,Sachem Central School District,Sachem Central School District,,public,206-201-215-184.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.180,Sachem Central School District,Sachem Central School District,,public,206-201-215-180.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.181,Sachem Central School District,Sachem Central School District,,public,206-201-215-181.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.186,Sachem Central School District,Sachem Central School District,,public,206-201-215-186.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.182,Sachem Central School District,Sachem Central School District,,public,206-201-215-182.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.183,Sachem Central School District,Sachem Central School District,,public,206-201-215-183.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.190,Sachem Central School District,Sachem Central School District,,public,206-201-215-190.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.185,Sachem Central School District,Sachem Central School District,,public,206-201-215-185.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.192,Sachem Central School District,Sachem Central School District,,public,206-201-215-192.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.194,Sachem Central School District,Sachem Central School District,,public,206-201-215-194.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.193,Sachem Central School District,Sachem Central School District,,public,206-201-215-193.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.188,Sachem Central School District,Sachem Central School District,,public,206-201-215-188.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.196,Sachem Central School District,Sachem Central School District,,public,206-201-215-196.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.189,Sachem Central School District,Sachem Central School District,,public,206-201-215-189.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.195,Sachem Central School District,Sachem Central School District,,public,206-201-215-195.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.187,Sachem Central School District,Sachem Central School District,,public,206-201-215-187.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.191,Sachem Central School District,Sachem Central School District,,public,206-201-215-191.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.200,Sachem Central School District,Sachem Central School District,,public,206-201-215-200.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.198,Sachem Central School District,Sachem Central School District,,public,206-201-215-198.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.197,Sachem Central School District,Sachem Central School District,,public,206-201-215-197.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.199,Sachem Central School District,Sachem Central School District,,public,206-201-215-199.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.204,Sachem Central School District,Sachem Central School District,,public,206-201-215-204.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.201,Sachem Central School District,Sachem Central School District,,public,206-201-215-201.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.208,Sachem Central School District,Sachem Central School District,,public,206-201-215-208.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.207,Sachem Central School District,Sachem Central School District,,public,206-201-215-207.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.206,Sachem Central School District,Sachem Central School District,,public,206-201-215-206.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.202,Sachem Central School District,Sachem Central School District,,public,206-201-215-202.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.203,Sachem Central School District,Sachem Central School District,,public,206-201-215-203.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.205,Sachem Central School District,Sachem Central School District,,public,206-201-215-205.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.211,Sachem Central School District,Sachem Central School District,,public,206-201-215-211.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.210,Sachem Central School District,Sachem Central School District,,public,206-201-215-210.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.215,Sachem Central School District,Sachem Central School District,,public,206-201-215-215.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.213,Sachem Central School District,Sachem Central School District,,public,206-201-215-213.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.216,Sachem Central School District,Sachem Central School District,,public,206-201-215-216.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.214,Sachem Central School District,Sachem Central School District,,public,206-201-215-214.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.212,Sachem Central School District,Sachem Central School District,,public,206-201-215-212.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.221,Sachem Central School District,Sachem Central School District,,public,206-201-215-221.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.217,Sachem Central School District,Sachem Central School District,,public,206-201-215-217.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.218,Sachem Central School District,Sachem Central School District,,public,206-201-215-218.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.224,Sachem Central School District,Sachem Central School District,,public,206-201-215-224.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.223,Sachem Central School District,Sachem Central School District,,public,206-201-215-223.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.219,Sachem Central School District,Sachem Central School District,,public,206-201-215-219.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.220,Sachem Central School District,Sachem Central School District,,public,206-201-215-220.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.229,Sachem Central School District,Sachem Central School District,,public,206-201-215-229.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.226,Sachem Central School District,Sachem Central School District,,public,206-201-215-226.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.228,Sachem Central School District,Sachem Central School District,,public,206-201-215-228.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.230,Sachem Central School District,Sachem Central School District,,public,206-201-215-230.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.231,Sachem Central School District,Sachem Central School District,,public,206-201-215-231.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.225,Sachem Central School District,Sachem Central School District,,public,206-201-215-225.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.222,Sachem Central School District,Sachem Central School District,,public,206-201-215-222.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.234,Sachem Central School District,Sachem Central School District,,public,206-201-215-234.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.235,Sachem Central School District,Sachem Central School District,,public,206-201-215-235.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.236,Sachem Central School District,Sachem Central School District,,public,206-201-215-236.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.227,Sachem Central School District,Sachem Central School District,,public,206-201-215-227.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.238,Sachem Central School District,Sachem Central School District,,public,206-201-215-238.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.239,Sachem Central School District,Sachem Central School District,,public,206-201-215-239.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.237,Sachem Central School District,Sachem Central School District,,public,206-201-215-237.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.233,Sachem Central School District,Sachem Central School District,,public,206-201-215-233.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.240,Sachem Central School District,Sachem Central School District,,public,206-201-215-240.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.232,Sachem Central School District,Sachem Central School District,,public,206-201-215-232.sachem.edu,match,,,no,yes,no,no,no,2,high,
206.201.215.243,Sachem Central School District,Sachem Central School District,,public,206-201-215-243.sachem.edu,match,,,no,yes,no,no,no,2,high,
